object_probs,left,top,right,bottom
motorbike 0.94138,962,477,1053,547
motorbike 0.83513,523,328,546,360
motorbike 0.82007,763,361,809,409
motorbike 0.57289,483,309,501,334
car 0.94593,620,281,729,330
person 0.93969,985,443,1033,536
person 0.93816,522,313,546,355
person 0.88409,248,348,279,395
person 0.84137,330,267,349,311
person 0.83721,765,344,807,403
person 0.73879,351,272,371,307
person 0.70520,227,271,254,340
person 0.68700,443,290,464,320
person 0.52987,475,280,495,302
person 0.51728,476,295,498,323
