object_probs,left,top,right,bottom
motorbike 0.96977,181,522,251,595
motorbike 0.94992,380,578,475,659
motorbike 0.80588,1053,367,1077,417
motorbike 0.76373,841,502,891,570
motorbike 0.67553,507,644,597,719
motorbike 0.59933,373,274,394,305
motorbike 0.52922,524,605,620,676
car 0.98991,664,293,779,335
car 0.97419,558,464,801,600
car 0.90491,306,323,393,429
car 0.58316,323,234,372,262
car 0.50175,339,248,380,278
person 0.85251,528,583,620,657
person 0.84449,187,494,242,580
person 0.81385,842,461,888,533
person 0.77200,154,649,239,717
person 0.72423,398,525,442,597
person 0.56286,389,539,467,647
person 0.52354,1057,348,1077,394
