object_probs,left,top,right,bottom
person 0.75333 motorbike 0.80225,311,294,332,323
motorbike 0.76083,261,374,301,434
person 0.65299 motorbike 0.61675,389,270,411,302
motorbike 0.57323,656,352,725,392
car 0.97640,204,247,259,276
car 0.87472,328,332,409,402
car 0.57613,342,250,388,277
bicycle 0.93302,718,370,793,414
person 0.90758,248,312,270,350
person 0.84800,735,343,775,407
person 0.68443,261,366,301,427
person 0.53832,374,271,397,304
person 0.53807,657,340,706,390
person 0.51381,174,274,187,300
