object_probs,left,top,right,bottom
motorbike 0.86170,869,392,902,432
motorbike 0.82699,933,353,958,391
motorbike 0.82364,979,390,1006,420
motorbike 0.78276,536,289,562,322
motorbike 0.71117,679,444,737,498
motorbike 0.69830,630,500,706,566
car 0.99124,117,601,477,715
car 0.92213,397,259,468,300
car 0.89598,229,256,297,307
car 0.82611,1027,323,1079,382
car 0.70340,323,238,366,263
car 0.51090,1026,351,1076,386
person 0.96616,870,363,907,420
person 0.90365,962,305,985,353
person 0.80685,980,357,1016,416
person 0.80515,630,465,680,557
person 0.73599,936,338,958,365
person 0.66982,372,270,394,305
person 0.50238,868,360,892,389
