object_probs,left,top,right,bottom
traffic light 0.73272,171,251,186,276
motorbike 0.80296,246,474,273,511
motorbike 0.78516,316,484,362,546
person 0.53100 motorbike 0.53670,389,272,410,301
motorbike 0.52952,247,392,270,421
motorbike 0.52268,731,362,799,404
car 0.97990,711,284,843,339
car 0.97631,6,576,168,712
car 0.84903,277,296,339,347
person 0.94022,233,437,273,505
person 0.79922,516,278,531,304
person 0.75707,315,457,359,534
person 0.73096,191,305,212,340
person 0.70632,243,373,267,412
person 0.64672,239,358,262,390
person 0.54708,738,345,785,397
