object_probs,left,top,right,bottom
motorbike 0.79858,819,363,894,407
motorbike 0.78880,251,542,315,602
motorbike 0.72202,248,411,272,450
motorbike 0.58562,209,330,224,357
motorbike 0.56975,201,503,248,568
car 0.97848,652,284,776,335
car 0.96702,294,310,357,363
person 0.92218,206,316,223,348
person 0.77020,197,474,246,553
person 0.67832,391,271,409,300
person 0.67562,253,495,305,584
person 0.55833,242,377,268,406
person 0.55671,838,342,884,399
person 0.53503,176,271,192,307
person 0.51045,177,252,194,283
