object_probs,left,top,right,bottom
truck 0.68363,259,238,416,383
truck 0.66386,0,418,263,670
motorbike 0.91999,266,415,309,492
motorbike 0.90975,676,329,706,361
motorbike 0.86982,577,353,605,387
motorbike 0.86820,736,360,783,411
motorbike 0.60799,467,352,507,381
person 0.78598 motorbike 0.52577,438,271,459,304
car 0.96656,504,298,591,355
person 0.92300,464,322,508,378
person 0.91563,262,381,301,440
person 0.90442,735,346,779,406
person 0.80550,674,314,704,350
person 0.76247,1026,424,1074,515
person 0.62552,572,332,598,373
person 0.58159,491,286,514,323
person 0.55378,742,349,771,384
person 0.50612,494,279,511,307
