object_probs,left,top,right,bottom
motorbike 0.95075,762,420,807,473
motorbike 0.92001,321,577,431,660
motorbike 0.80791,664,455,716,527
motorbike 0.75922,935,460,982,522
motorbike 0.56758,851,444,898,500
car 0.98572,930,283,1039,330
car 0.94743,269,278,336,348
car 0.92620,864,362,1033,436
car 0.57692,375,249,423,295
person 0.96121,855,413,902,493
person 0.88812,764,385,803,446
person 0.87831,674,378,714,441
person 0.82154,668,436,716,516
person 0.75748,121,643,195,716
person 0.73596,937,434,981,512
person 0.65728,345,537,391,615
person 0.57511,376,270,394,304
person 0.54114,296,368,330,425
