object_probs,left,top,right,bottom
motorbike 0.96473,895,425,967,480
motorbike 0.59153,965,381,1011,437
motorbike 0.58559,577,367,610,401
motorbike 0.52226,543,310,564,336
motorbike 0.51646,670,338,707,403
car 0.90300,430,264,502,309
person 0.95198,219,434,265,503
person 0.91850,905,393,953,468
person 0.82806,540,293,561,328
person 0.74643,275,306,301,342
person 0.72071,576,351,604,392
person 0.62580,965,367,1007,425
person 0.61356,577,340,599,368
person 0.57610,969,371,998,408
person 0.52386,244,314,265,351
