object_probs,left,top,right,bottom
truck 0.65296,90,359,334,574
truck 0.61219,228,238,367,342
motorbike 0.91888,957,422,1026,477
person 0.50103 motorbike 0.88603,410,327,439,368
person 0.67764 motorbike 0.81487,499,288,523,325
motorbike 0.76127,713,380,754,439
motorbike 0.62848,865,361,913,408
motorbike 0.52110,0,620,66,710
car 0.96498,565,316,671,378
car 0.95137,375,272,440,316
person 0.91126,964,392,1011,467
person 0.83042,713,363,750,429
person 0.59437,875,345,914,406
person 0.56097,600,295,618,313
person 0.55911,501,280,518,305
person 0.50664,408,319,431,351
