object_probs,left,top,right,bottom
motorbike 0.96482,895,425,967,480
motorbike 0.58589,577,367,610,401
motorbike 0.58119,965,381,1011,437
motorbike 0.52324,543,310,564,336
motorbike 0.50690,670,337,706,403
car 0.90428,430,264,502,309
person 0.94758,219,434,265,502
person 0.92579,905,393,954,468
person 0.82768,540,293,561,328
person 0.75900,275,306,301,342
person 0.72192,576,351,604,392
person 0.61388,577,340,599,368
person 0.60289,965,368,1006,425
person 0.59544,969,371,998,408
person 0.52790,244,314,265,351
