object_probs,left,top,right,bottom
motorbike 0.87104,992,329,1020,366
motorbike 0.85029,773,441,833,498
motorbike 0.66454,699,564,780,670
motorbike 0.60803,938,349,960,390
motorbike 0.58247,1027,347,1055,390
motorbike 0.57336,636,290,668,326
car 0.97773,381,518,680,696
car 0.95156,213,248,277,297
car 0.92430,421,263,500,309
car 0.73471,333,244,382,291
person 0.89116,699,547,777,654
person 0.86871,777,418,828,491
person 0.78406,373,273,393,306
person 0.68371,939,335,959,370
person 0.58643,783,385,827,440
person 0.51475,1030,333,1055,372
