object_probs,left,top,right,bottom
motorbike 0.93033,564,475,636,552
motorbike 0.86779,932,408,966,449
motorbike 0.86036,271,348,298,382
motorbike 0.80354,477,559,570,639
motorbike 0.78763,1034,401,1074,455
motorbike 0.77460,800,399,844,457
motorbike 0.77226,868,365,909,421
car 0.92262,389,257,460,299
car 0.90169,237,262,309,319
car 0.90013,975,338,1078,402
car 0.68203,322,238,356,261
car 0.53028,1030,283,1079,318
person 0.96946,800,385,841,445
person 0.91945,934,375,971,442
person 0.88534,1033,379,1072,446
person 0.88387,475,276,494,308
person 0.78211,870,327,893,373
person 0.77212,374,268,393,305
person 0.69472,579,453,632,540
person 0.68852,481,516,534,606
person 0.50177,272,333,298,377
