object_probs,left,top,right,bottom
truck 0.53265,556,456,791,631
person 0.50526 motorbike 0.86819,990,326,1015,370
motorbike 0.85658,864,471,913,557
motorbike 0.64267,876,393,924,459
motorbike 0.62726,1059,332,1076,373
motorbike 0.52068,743,308,777,334
car 0.97154,0,627,274,719
car 0.96607,437,267,512,312
car 0.91678,204,242,258,288
car 0.79248,557,469,791,615
car 0.70151,346,245,392,295
person 0.83693,877,380,922,447
person 0.81713,864,459,913,540
person 0.61836,374,273,392,309
person 0.59746,744,294,774,326
person 0.59201,860,358,896,427
person 0.54102,865,357,890,391
