object_probs,left,top,right,bottom
motorbike 0.82069,827,411,894,459
motorbike 0.66078,641,351,668,388
motorbike 0.60057,210,491,252,545
motorbike 0.59246,884,363,926,414
motorbike 0.54663,540,351,571,386
car 0.94000,1010,432,1079,558
car 0.79818,418,263,483,303
person 0.95728,200,450,248,512
person 0.84672,287,312,308,347
person 0.79915,544,330,569,373
person 0.72191,632,327,666,385
person 0.69348,886,355,912,388
person 0.63692,842,380,881,444
person 0.50599,846,379,876,415
person 0.50421,516,293,537,322
