object_probs,left,top,right,bottom
truck 0.78820,244,234,411,382
truck 0.58102,0,408,276,647
motorbike 0.89887,698,330,727,365
motorbike 0.86542,759,360,804,416
motorbike 0.69265,267,412,308,483
motorbike 0.58651,583,351,613,385
motorbike 0.53788,464,358,500,385
motorbike 0.50506,597,355,623,389
car 0.96922,505,299,598,356
person 0.90875,264,378,301,438
person 0.81905,457,328,502,381
person 0.81740,760,347,799,408
person 0.74683,585,332,611,377
person 0.63226,697,315,725,349
person 0.61896,443,272,463,305
person 0.50757,449,274,471,308
person 0.50670,764,349,791,385
