object_probs,left,top,right,bottom
motorbike 0.92672,765,440,825,502
person 0.63279 motorbike 0.83065,991,329,1018,368
motorbike 0.80774,685,570,771,681
motorbike 0.59263,937,369,963,400
motorbike 0.54029,936,349,960,391
car 0.98989,369,522,663,702
car 0.92329,213,248,277,296
car 0.89420,423,263,497,308
car 0.79561,334,247,381,278
person 0.88586,771,413,824,494
person 0.81174,373,273,393,306
person 0.78077,779,385,824,443
person 0.66630,935,339,970,397
person 0.64076,687,544,768,653
person 0.63825,936,335,957,371
