object_probs,left,top,right,bottom
motorbike 0.95743,636,465,697,528
motorbike 0.93398,998,398,1041,461
motorbike 0.87578,502,538,581,616
motorbike 0.81282,748,510,814,564
motorbike 0.79213,433,488,507,551
motorbike 0.76451,803,514,874,600
motorbike 0.70987,50,681,179,719
car 0.99353,767,395,951,496
car 0.99116,817,292,942,334
car 0.92092,284,290,360,374
car 0.61238,343,246,409,295
person 0.93901,444,451,491,537
person 0.91995,645,431,695,512
person 0.87308,506,516,578,596
person 0.85790,72,624,118,700
person 0.85320,999,382,1043,447
person 0.84173,756,461,803,539
person 0.72678,287,407,324,465
person 0.54699,814,495,867,584
