object_probs,left,top,right,bottom
motorbike 0.96113,461,542,543,617
motorbike 0.92070,42,613,178,712
motorbike 0.86057,578,610,692,713
motorbike 0.84381,894,456,943,531
motorbike 0.82132,234,502,282,558
motorbike 0.75712,252,622,374,713
person 0.60254 motorbike 0.57558,373,274,395,305
person 0.53293,233,482,282,551
car 0.99463,626,442,843,567
car 0.99114,701,293,825,338
car 0.91588,306,323,388,412
car 0.76334,335,241,384,285
person 0.95003,896,437,943,513
person 0.75411,468,496,540,578
person 0.64445,598,582,682,690
person 0.60564,65,577,143,686
person 0.54629,596,569,681,629
