object_probs,left,top,right,bottom
motorbike 0.91869,879,507,928,568
motorbike 0.90757,702,502,775,576
motorbike 0.76613,984,442,1027,494
motorbike 0.76151,910,400,951,457
motorbike 0.71916,435,648,536,717
motorbike 0.65988,834,424,882,483
car 0.98727,777,291,901,334
car 0.88337,1,526,205,706
car 0.82158,407,270,489,307
person 0.97140,988,403,1028,472
person 0.97003,879,462,932,559
person 0.93035,711,467,766,567
person 0.93002,910,382,950,448
person 0.89472,440,608,492,686
person 0.81717,372,272,392,305
person 0.78348,838,399,879,466
person 0.66441,346,272,368,304
person 0.57217,546,276,563,308
person 0.54827,840,399,870,436
