object_probs,left,top,right,bottom
motorbike 0.94977,370,580,468,663
motorbike 0.90842,830,501,897,570
motorbike 0.88692,179,545,245,601
motorbike 0.78903,1051,370,1076,418
motorbike 0.64790,495,639,596,719
person 0.60427 motorbike 0.60998,373,273,393,305
car 0.99570,659,294,779,336
car 0.98028,550,465,796,601
car 0.90478,307,323,393,431
car 0.57534,322,234,373,262
person 0.91994,176,502,223,572
person 0.86417,837,468,887,561
person 0.79812,134,652,214,719
person 0.68346,526,583,616,655
person 0.58490,384,529,428,598
person 0.53474,489,642,579,719
person 0.51514,1051,343,1079,410
