object_probs,left,top,right,bottom
truck 0.79752,218,238,352,333
truck 0.62233,144,337,335,568
motorbike 0.82772,21,586,130,696
motorbike 0.82237,393,327,428,365
motorbike 0.78574,933,382,995,430
motorbike 0.72270,1036,415,1078,492
motorbike 0.72028,513,305,539,345
motorbike 0.69179,757,399,805,453
car 0.97078,586,316,706,389
car 0.90801,390,275,452,326
person 0.91800,942,363,988,424
person 0.87073,757,379,798,446
person 0.81655,515,289,542,326
person 0.78046,51,525,130,657
person 0.68085,392,314,420,354
person 0.54513,357,269,372,300
