object_probs,left,top,right,bottom
motorbike 0.87095,301,582,411,659
motorbike 0.85240,843,445,888,503
motorbike 0.83653,751,420,798,475
motorbike 0.77261,926,463,975,524
motorbike 0.72236,651,485,699,542
motorbike 0.59485,644,459,708,527
car 0.99096,916,283,1023,331
car 0.96191,860,367,1025,451
car 0.93472,273,279,336,350
car 0.54580,356,249,422,294
person 0.93072,652,437,701,517
person 0.92923,845,418,891,495
person 0.92220,925,434,969,515
person 0.89740,655,382,694,447
person 0.89284,324,546,367,612
person 0.85667,93,648,143,716
person 0.80005,756,387,794,446
person 0.55959,376,272,395,304
