object_probs,left,top,right,bottom
motorbike 0.95510,673,524,744,597
motorbike 0.93996,971,444,1015,503
motorbike 0.90201,810,442,861,494
motorbike 0.85380,860,528,905,584
car 0.99038,756,291,885,336
car 0.94080,4,535,167,715
car 0.66752,405,270,485,305
person 0.98218,859,470,914,569
person 0.97037,971,414,1012,490
person 0.88767,393,625,449,709
person 0.87841,682,477,741,567
person 0.85753,815,406,857,468
person 0.84999,896,386,938,450
person 0.66182,372,272,392,304
person 0.60180,537,277,553,308
person 0.57740,347,273,370,304
