object_probs,left,top,right,bottom
bus 0.66940,4,454,282,671
motorbike 0.94344,583,600,671,680
motorbike 0.83367,907,410,939,451
motorbike 0.71573,1037,400,1072,460
motorbike 0.67796,794,459,846,529
motorbike 0.61430,939,461,982,518
motorbike 0.50364,972,392,1000,430
car 0.97817,848,286,964,333
car 0.96658,435,273,512,313
car 0.71711,7,653,202,719
person 0.98648,794,431,847,518
person 0.94411,1038,379,1071,449
person 0.92908,970,362,1007,424
person 0.91530,940,420,987,498
person 0.91342,373,271,392,305
person 0.87938,585,541,668,624
person 0.83635,909,381,948,445
person 0.75350,910,375,934,411
person 0.69655,346,272,367,304
